,Upper_xs,Upper_vs,Upper_ts,Upper_timestamps,Lower_xs,Lower_vs,Lower_ts,Lower_timestamps,Upper_absolute_ts,Lower_absolute_ts
0,34.858000000000004,0.0,120.0,2020-07-22T08:09:00+02:00,34.858000000000004,0.0,180.0,2020-07-22T08:10:00+02:00,540.0,600.0
1,34.858999999999995,7.558204304152577,120.95260722127179,2020-07-22T08:09:00+02:00,34.858999999999995,7.558204304152577,180.9526072212718,2020-07-22T08:10:00+02:00,540.952,600.952
2,34.85999999999999,10.711785038683253,121.34669612109955,2020-07-22T08:09:01+02:00,34.85999999999999,10.711785038683253,181.34669612109957,2020-07-22T08:10:01+02:00,541.346,601.346
3,34.86099999999999,13.233390787831619,121.6473829923152,2020-07-22T08:09:01+02:00,34.86099999999999,13.233390787831619,181.64738299231522,2020-07-22T08:10:01+02:00,541.6469999999999,601.6469999999999
4,34.86199999999999,15.269265183219304,121.89999103022213,2020-07-22T08:09:01+02:00,34.86199999999999,15.269265183219304,181.8999910302221,2020-07-22T08:10:01+02:00,541.899,601.899
5,34.862999999999985,17.120236696632144,122.12228527934924,2020-07-22T08:09:02+02:00,34.862999999999985,17.120236696632144,182.12228527934923,2020-07-22T08:10:02+02:00,542.122,602.122
6,34.86399999999998,18.69884704820656,122.32329544619978,2020-07-22T08:09:02+02:00,34.86399999999998,18.69884704820656,182.32329544619978,2020-07-22T08:10:02+02:00,542.3230000000001,602.3230000000001
7,34.86499999999998,20.27745739978097,122.50802306730073,2020-07-22T08:09:02+02:00,34.86499999999998,20.27745739978097,182.5080230673007,2020-07-22T08:10:02+02:00,542.508,602.508
8,34.86599999999998,21.613604371366183,122.67989744086799,2020-07-22T08:09:02+02:00,34.86599999999998,21.613604371366183,182.679897440868,2020-07-22T08:10:02+02:00,542.6790000000001,602.6790000000001
9,34.866999999999976,22.901270665290056,122.84164112753574,2020-07-22T08:09:02+02:00,34.866999999999976,22.901270665290056,182.84164112753575,2020-07-22T08:10:02+02:00,542.841,602.841
10,34.86799999999997,24.188936959213933,122.99453915800093,2020-07-22T08:09:02+02:00,34.86799999999997,24.188936959213933,182.99453915800092,2020-07-22T08:10:02+02:00,542.994,602.994
11,34.868999999999964,25.3355528720993,123.13992177626731,2020-07-22T08:09:03+02:00,34.868999999999964,25.3355528720993,183.1399217762673,2020-07-22T08:10:03+02:00,543.139,603.139
12,34.86999999999997,26.42182291461401,123.27903238399313,2020-07-22T08:09:03+02:00,34.86999999999997,26.42182291461401,183.27903238399313,2020-07-22T08:10:03+02:00,543.279,603.279
13,34.87099999999997,27.50809295712873,123.41253898943836,2020-07-22T08:09:03+02:00,34.87099999999997,27.50809295712873,183.41253898943836,2020-07-22T08:10:03+02:00,543.412,603.412
14,34.871999999999964,28.593075404292232,123.5408785625752,2020-07-22T08:09:03+02:00,34.871999999999964,28.593075404292232,183.54087856257522,2020-07-22T08:10:03+02:00,543.54,603.54
15,34.87299999999996,29.53167413666708,123.66475006407578,2020-07-22T08:09:03+02:00,34.87299999999996,29.53167413666708,183.66475006407578,2020-07-22T08:10:03+02:00,543.664,603.664
16,34.87399999999996,30.470272869041928,123.78474617019043,2020-07-22T08:09:03+02:00,34.87399999999996,30.470272869041928,183.78474617019043,2020-07-22T08:10:03+02:00,543.784,603.784
17,34.874999999999964,31.408871601416788,123.90110201288346,2020-07-22T08:09:03+02:00,34.874999999999964,31.408871601416788,183.90110201288346,2020-07-22T08:10:03+02:00,543.9010000000001,603.9010000000001
18,34.875999999999955,32.34747033379164,124.01403195493221,2020-07-22T08:09:04+02:00,34.875999999999955,32.34747033379164,184.0140319549322,2020-07-22T08:10:04+02:00,544.014,604.014
19,34.876999999999946,33.2000567959994,124.12387591572308,2020-07-22T08:09:04+02:00,34.876999999999946,33.2000567959994,184.1238759157231,2020-07-22T08:10:04+02:00,544.123,604.123
20,34.87799999999995,34.02574562239942,124.23097764959562,2020-07-22T08:09:04+02:00,34.87799999999995,34.02574562239942,184.23097764959562,2020-07-22T08:10:04+02:00,544.23,604.23
21,34.87899999999995,34.85143444879943,124.3355115459099,2020-07-22T08:09:04+02:00,34.87899999999995,34.85143444879943,184.3355115459099,2020-07-22T08:10:04+02:00,544.335,604.335
22,34.879999999999946,35.67712327519945,124.43759785296525,2020-07-22T08:09:04+02:00,34.879999999999946,35.67712327519945,184.43759785296527,2020-07-22T08:10:04+02:00,544.4369999999999,604.4369999999999
23,34.88099999999994,36.50281210159947,124.53734856571384,2020-07-22T08:09:04+02:00,34.88099999999994,36.50281210159947,184.53734856571384,2020-07-22T08:10:04+02:00,544.537,604.537
24,34.88199999999994,37.242685170101545,124.63498164524216,2020-07-22T08:09:04+02:00,34.88199999999994,37.242685170101545,184.63498164524216,2020-07-22T08:10:04+02:00,544.634,604.634
25,34.882999999999946,37.97924724479073,124.73069840987233,2020-07-22T08:09:04+02:00,34.882999999999946,37.97924724479073,184.73069840987233,2020-07-22T08:10:04+02:00,544.73,604.73
26,34.883999999999936,38.7158093194799,124.82457668994049,2020-07-22T08:09:04+02:00,34.883999999999936,38.7158093194799,184.8245766899405,2020-07-22T08:10:04+02:00,544.8240000000001,604.8240000000001
27,34.88499999999993,39.45237139416909,124.91668578003635,2020-07-22T08:09:04+02:00,34.88499999999993,39.45237139416909,184.91668578003635,2020-07-22T08:10:04+02:00,544.9159999999999,604.9159999999999
28,34.88599999999993,40.18893346885826,125.00709112952637,2020-07-22T08:09:05+02:00,34.88599999999993,40.18893346885826,185.00709112952637,2020-07-22T08:10:05+02:00,545.007,605.007
29,34.88699999999993,40.88111371278646,125.09590321549754,2020-07-22T08:09:05+02:00,34.88699999999993,40.88111371278646,185.09590321549754,2020-07-22T08:10:05+02:00,545.095,605.095
30,34.88799999999993,41.545536434244745,125.18325360505165,2020-07-22T08:09:05+02:00,34.88799999999993,41.545536434244745,185.18325360505165,2020-07-22T08:10:05+02:00,545.183,605.183
31,34.888999999999925,42.209959155703025,125.26921811340144,2020-07-22T08:09:05+02:00,34.888999999999925,42.209959155703025,185.26921811340145,2020-07-22T08:10:05+02:00,545.269,605.269
32,34.88999999999992,42.8743818771613,125.35384002987374,2020-07-22T08:09:05+02:00,34.88999999999992,42.8743818771613,185.35384002987374,2020-07-22T08:10:05+02:00,545.3530000000001,605.3530000000001
33,34.89099999999993,43.53880459861956,125.4371606467104,2020-07-22T08:09:05+02:00,34.89099999999993,43.53880459861956,185.4371606467104,2020-07-22T08:10:05+02:00,545.4369999999999,605.4369999999999
34,34.891999999999925,44.20322732007785,125.51921938005104,2020-07-22T08:09:05+02:00,34.891999999999925,44.20322732007785,185.51921938005103,2020-07-22T08:10:05+02:00,545.519,605.519
35,34.892999999999915,44.82462125695294,125.60009295068163,2020-07-22T08:09:05+02:00,34.892999999999915,44.82462125695294,185.60009295068164,2020-07-22T08:10:05+02:00,545.6,605.6
36,34.893999999999906,45.429460166058966,125.67986773633633,2020-07-22T08:09:05+02:00,34.893999999999906,45.429460166058966,185.67986773633632,2020-07-22T08:10:05+02:00,545.6790000000001,605.6790000000001
37,34.89499999999991,46.034299075165,125.75858743974361,2020-07-22T08:09:05+02:00,34.89499999999991,46.034299075165,185.75858743974362,2020-07-22T08:10:05+02:00,545.758,605.758
38,34.89599999999991,46.63913798427103,125.83627960514117,2020-07-22T08:09:05+02:00,34.89599999999991,46.63913798427103,185.83627960514116,2020-07-22T08:10:05+02:00,545.836,605.836
39,34.896999999999906,47.24397689337707,125.91297071204966,2020-07-22T08:09:05+02:00,34.896999999999906,47.24397689337707,185.91297071204966,2020-07-22T08:10:05+02:00,545.912,605.912
40,34.897999999999904,47.8488158024831,125.98868622944971,2020-07-22T08:09:05+02:00,34.897999999999904,47.8488158024831,185.9886862294497,2020-07-22T08:10:05+02:00,545.988,605.988
41,34.8989999999999,48.43929871767534,126.06346181349623,2020-07-22T08:09:06+02:00,34.8989999999999,48.43929871767534,186.06346181349625,2020-07-22T08:10:06+02:00,546.0630000000001,606.0630000000001
42,34.8999999999999,48.994095779084816,126.13735844859933,2020-07-22T08:09:06+02:00,34.8999999999999,48.994095779084816,186.13735844859934,2020-07-22T08:10:06+02:00,546.137,606.137
43,34.9009999999999,49.54889284049428,126.21042300753795,2020-07-22T08:09:06+02:00,34.9009999999999,49.54889284049428,186.21042300753794,2020-07-22T08:10:06+02:00,546.21,606.21
44,34.90199999999989,50.103689901903756,126.28267402002396,2020-07-22T08:09:06+02:00,34.90199999999989,50.103689901903756,186.28267402002396,2020-07-22T08:10:06+02:00,546.2819999999999,606.2819999999999
45,34.90299999999989,50.658486963313216,126.35412940362106,2020-07-22T08:09:06+02:00,34.90299999999989,50.658486963313216,186.35412940362107,2020-07-22T08:10:06+02:00,546.354,606.354
46,34.90399999999989,51.21328402472269,126.4248064904151,2020-07-22T08:09:06+02:00,34.90399999999989,51.21328402472269,186.4248064904151,2020-07-22T08:10:06+02:00,546.424,606.424
47,34.90499999999989,51.768081086132156,126.4947220522474,2020-07-22T08:09:06+02:00,34.90499999999989,51.768081086132156,186.4947220522474,2020-07-22T08:10:06+02:00,546.494,606.494
48,34.905999999999885,52.309554852514886,126.56390117930047,2020-07-22T08:09:06+02:00,34.905999999999885,52.309554852514886,186.56390117930047,2020-07-22T08:10:06+02:00,546.5630000000001,606.5630000000001
49,34.90699999999988,52.82173141704649,126.632386976968,2020-07-22T08:09:06+02:00,34.90699999999988,52.82173141704649,186.632386976968,2020-07-22T08:10:06+02:00,546.632,606.632
50,34.90799999999988,53.333907981578115,126.70021191816538,2020-07-22T08:09:06+02:00,34.90799999999988,53.333907981578115,186.7002119181654,2020-07-22T08:10:06+02:00,546.7,606.7
51,34.90899999999988,53.846084546109715,126.76738863492176,2020-07-22T08:09:06+02:00,34.90899999999988,53.846084546109715,186.76738863492176,2020-07-22T08:10:06+02:00,546.767,606.767
52,34.90999999999988,54.358261110641344,126.83392940051007,2020-07-22T08:09:06+02:00,34.90999999999988,54.358261110641344,186.83392940051007,2020-07-22T08:10:06+02:00,546.8330000000001,606.8330000000001
53,34.91099999999987,54.87043767517295,126.89984614290488,2020-07-22T08:09:06+02:00,34.91099999999987,54.87043767517295,186.8998461429049,2020-07-22T08:10:06+02:00,546.899,606.899
54,34.91199999999987,55.38261423970457,126.96515045761484,2020-07-22T08:09:06+02:00,34.91199999999987,55.38261423970457,186.96515045761484,2020-07-22T08:10:06+02:00,546.9649999999999,606.9649999999999
55,34.91299999999987,55.89479080423618,127.02985361992475,2020-07-22T08:09:07+02:00,34.91299999999987,55.89479080423618,187.02985361992475,2020-07-22T08:10:07+02:00,547.029,607.029
56,34.913999999999874,56.377487507054475,127.09398343102575,2020-07-22T08:09:07+02:00,34.913999999999874,56.377487507054475,187.09398343102578,2020-07-22T08:10:07+02:00,547.0930000000001,607.0930000000001
57,34.914999999999864,56.852929339862214,127.15757058543602,2020-07-22T08:09:07+02:00,34.914999999999864,56.852929339862214,187.15757058543602,2020-07-22T08:10:07+02:00,547.1569999999999,607.1569999999999
58,34.91599999999986,57.32837117266993,127.22062819616268,2020-07-22T08:09:07+02:00,34.91599999999986,57.32837117266993,187.2206281961627,2020-07-22T08:10:07+02:00,547.22,607.22
59,34.91699999999986,57.80381300547766,127.2831650102723,2020-07-22T08:09:07+02:00,34.91699999999986,57.80381300547766,187.28316501027228,2020-07-22T08:10:07+02:00,547.283,607.283
60,34.917999999999864,58.27925483828539,127.34518955987909,2020-07-22T08:09:07+02:00,34.917999999999864,58.27925483828539,187.3451895598791,2020-07-22T08:10:07+02:00,547.345,607.345
61,34.918999999999855,58.75469667109312,127.40671016913072,2020-07-22T08:09:07+02:00,34.918999999999855,58.75469667109312,187.40671016913072,2020-07-22T08:10:07+02:00,547.406,607.406
