,Upper_xs,Upper_vs,Upper_ts,Upper_timestamps,Lower_xs,Lower_vs,Lower_ts,Lower_timestamps,Upper_absolute_ts,Lower_absolute_ts
0,34.797,0.0,0.0,2020-07-22 08:00:00.000,34.797,0.0,60.0,2020-07-22 08:01:00.000,0.0,60.0
1,34.797999999999995,5.245697205599628,1.3725534886568427,2020-07-22 08:00:01.372,34.797999999999995,5.245697205599628,61.37255348865684,2020-07-22 08:01:01.372,1.372,61.372
2,34.79899999999999,7.49279970847206,1.9377693103154936,2020-07-22 08:00:01.937,34.79899999999999,7.49279970847206,61.937769310315495,2020-07-22 08:01:01.937,1.937,61.937
3,34.79999999999999,9.178621026862809,2.369646119993922,2020-07-22 08:00:02.369,34.79999999999999,9.178621026862809,62.369646119993924,2020-07-22 08:01:02.369,2.369,62.369
4,34.80099999999999,10.60923089503761,2.7335057257965376,2020-07-22 08:00:02.733,34.80099999999999,10.60923089503761,62.73350572579654,2020-07-22 08:01:02.733,2.733,62.733
5,34.801999999999985,11.902353957342408,3.053341048240395,2020-07-22 08:00:03.053,34.801999999999985,11.902353957342408,63.0533410482404,2020-07-22 08:01:03.053,3.053,63.053
6,34.80299999999998,13.008510444923271,3.3423715645531233,2020-07-22 08:00:03.342,34.80299999999998,13.008510444923271,63.342371564553126,2020-07-22 08:01:03.342,3.342,63.342
7,34.80399999999998,14.071342804021981,3.6082518828027674,2020-07-22 08:00:03.608,34.80399999999998,14.071342804021981,63.60825188280277,2020-07-22 08:01:03.608,3.608,63.608
8,34.80499999999998,15.029751772247646,3.8556652569324963,2020-07-22 08:00:03.855,34.80499999999998,15.029751772247646,63.8556652569325,2020-07-22 08:01:03.855,3.855,63.855
9,34.805999999999976,15.960889837163185,4.087993457514082,2020-07-22 08:00:04.087,34.805999999999976,15.960889837163185,64.08799345751409,2020-07-22 08:01:04.087,4.087,64.087
10,34.806999999999974,16.806303104626604,4.3077254318938785,2020-07-22 08:00:04.307,34.806999999999974,16.806303104626604,64.30772543189389,2020-07-22 08:01:04.307,4.307,64.307
11,34.80799999999997,17.65171637209002,4.516675339907259,2020-07-22 08:00:04.516,34.80799999999997,17.65171637209002,64.51667533990727,2020-07-22 08:01:04.516,4.516,64.516
12,34.80899999999997,18.41537039632802,4.716303328888278,2020-07-22 08:00:04.716,34.80899999999997,18.41537039632802,64.71630332888827,2020-07-22 08:01:04.716,4.716,64.716
