,Upper_xs,Upper_vs,Upper_ts,Upper_timestamps,Lower_xs,Lower_vs,Lower_ts,Lower_timestamps,Upper_absolute_ts,Lower_absolute_ts
31,39.191000000000074,42.20995915570302,5.269218113401189,2020-07-22 08:07:05.269,39.191000000000074,42.20995915570302,65.2692181134012,2020-07-22 08:08:05.269,425.269,485.269
32,39.190000000000076,42.8743818771613,5.353840029873483,2020-07-22 08:07:05.353,39.190000000000076,42.8743818771613,65.35384002987348,2020-07-22 08:08:05.353,425.353,485.353
33,39.18900000000008,43.53880459861957,5.437160646710141,2020-07-22 08:07:05.437,39.18900000000008,43.53880459861957,65.43716064671014,2020-07-22 08:08:05.437,425.437,485.437
34,39.18800000000008,44.20322732007785,5.519219380050791,2020-07-22 08:07:05.519,39.18800000000008,44.20322732007785,65.51921938005079,2020-07-22 08:08:05.519,425.519,485.519
35,39.18700000000008,44.82462125695342,5.600092950681373,2020-07-22 08:07:05.600,39.18700000000008,44.82462125695342,65.60009295068137,2020-07-22 08:08:05.600,425.6,485.6
36,39.186000000000085,45.429460166060124,5.679867736336078,2020-07-22 08:07:05.679,39.186000000000085,45.429460166060124,65.67986773633608,2020-07-22 08:08:05.679,425.679,485.679
37,39.18500000000009,46.03429907516682,5.758587439743347,2020-07-22 08:07:05.758,39.18500000000009,46.03429907516682,65.75858743974335,2020-07-22 08:08:05.758,425.758,485.758
38,39.18400000000009,46.63913798427352,5.836279605140915,2020-07-22 08:07:05.836,39.18400000000009,46.63913798427352,65.83627960514092,2020-07-22 08:08:05.836,425.836,485.836
39,39.18300000000009,47.243976893380214,5.912970712049395,2020-07-22 08:07:05.912,39.18300000000009,47.243976893380214,65.9129707120494,2020-07-22 08:08:05.912,425.912,485.912
40,39.182000000000095,47.84881580248692,5.988686229449445,2020-07-22 08:07:05.988,39.182000000000095,47.84881580248692,65.98868622944944,2020-07-22 08:08:05.988,425.988,485.988
41,39.1810000000001,48.43929871767912,6.063461813495961,2020-07-22 08:07:06.063,39.1810000000001,48.43929871767912,66.06346181349596,2020-07-22 08:08:06.063,426.063,486.063
42,39.1800000000001,48.99409577908803,6.137358448599053,2020-07-22 08:07:06.137,39.1800000000001,48.99409577908803,66.13735844859906,2020-07-22 08:08:06.137,426.137,486.137
43,39.1790000000001,49.54889284049693,6.2104230075376705,2020-07-22 08:07:06.210,39.1790000000001,49.54889284049693,66.21042300753767,2020-07-22 08:08:06.210,426.21,486.21
44,39.178000000000104,50.10368990190584,6.282674020023668,2020-07-22 08:07:06.282,39.178000000000104,50.10368990190584,66.28267402002366,2020-07-22 08:08:06.282,426.282,486.282
45,39.177000000000106,50.65848696331474,6.354129403620768,2020-07-22 08:07:06.354,39.177000000000106,50.65848696331474,66.35412940362077,2020-07-22 08:08:06.354,426.354,486.354
46,39.17600000000011,51.21328402472364,6.424806490414799,2020-07-22 08:07:06.424,39.17600000000011,51.21328402472364,66.4248064904148,2020-07-22 08:08:06.424,426.424,486.424
47,39.17500000000011,51.76808108613255,6.494722052247104,2020-07-22 08:07:06.494,39.17500000000011,51.76808108613255,66.4947220522471,2020-07-22 08:08:06.494,426.494,486.494
48,39.17400000000011,52.30955485251503,6.563901179300177,2020-07-22 08:07:06.563,39.17400000000011,52.30955485251503,66.56390117930017,2020-07-22 08:08:06.563,426.563,486.563
49,39.173000000000116,52.821731417047125,6.6323869769676955,2020-07-22 08:07:06.632,39.173000000000116,52.821731417047125,66.6323869769677,2020-07-22 08:08:06.632,426.632,486.632
50,39.17200000000012,53.33390798157923,6.700211918165086,2020-07-22 08:07:06.700,39.17200000000012,53.33390798157923,66.70021191816508,2020-07-22 08:08:06.700,426.7,486.7
51,39.17100000000012,53.84608454611133,6.7673886349214625,2020-07-22 08:07:06.767,39.17100000000012,53.84608454611133,66.76738863492146,2020-07-22 08:08:06.767,426.767,486.767
52,39.17000000000012,54.358261110643426,6.833929400509779,2020-07-22 08:07:06.833,39.17000000000012,54.358261110643426,66.83392940050977,2020-07-22 08:08:06.833,426.833,486.833
53,39.169000000000125,54.87043767517552,6.899846142904571,2020-07-22 08:07:06.899,39.169000000000125,54.87043767517552,66.89984614290456,2020-07-22 08:08:06.899,426.899,486.899
54,39.16800000000013,55.38261423970762,6.965150457614532,2020-07-22 08:07:06.965,39.16800000000013,55.38261423970762,66.96515045761453,2020-07-22 08:08:06.965,426.965,486.965
55,39.16700000000013,55.89479080423972,7.029853619924435,2020-07-22 08:07:07.029,39.16700000000013,55.89479080423972,67.02985361992444,2020-07-22 08:08:07.029,427.029,487.029
56,39.16600000000013,56.37748750705752,7.093983431025442,2020-07-22 08:07:07.093,39.16600000000013,56.37748750705752,67.09398343102544,2020-07-22 08:08:07.093,427.093,487.093
57,39.165000000000134,56.85292933986483,7.157570585435701,2020-07-22 08:07:07.157,39.165000000000134,56.85292933986483,67.1575705854357,2020-07-22 08:08:07.157,427.157,487.157
58,39.16400000000014,57.328371172672135,7.22062819616236,2020-07-22 08:07:07.220,39.16400000000014,57.328371172672135,67.22062819616237,2020-07-22 08:08:07.220,427.22,487.22
59,39.16300000000014,57.80381300547944,7.2831650102719765,2020-07-22 08:07:07.283,39.16300000000014,57.80381300547944,67.28316501027197,2020-07-22 08:08:07.283,427.283,487.283
60,39.16200000000014,58.279254838286754,7.34518955987876,2020-07-22 08:07:07.345,39.16200000000014,58.279254838286754,67.34518955987876,2020-07-22 08:08:07.345,427.345,487.345
61,39.16100000000014,58.75469667109406,7.406710169130393,2020-07-22 08:07:07.406,39.16100000000014,58.75469667109406,67.40671016913039,2020-07-22 08:08:07.406,427.406,487.406
62,39.160000000000146,59.230138503901365,7.467734960912355,2020-07-22 08:07:07.467,39.160000000000146,59.230138503901365,67.46773496091235,2020-07-22 08:08:07.467,427.467,487.467
63,39.15900000000015,59.70558033670867,7.528271863284234,2020-07-22 08:07:07.528,39.15900000000015,59.70558033670867,67.52827186328423,2020-07-22 08:08:07.528,427.528,487.528
64,39.15800000000015,60.15671921831968,7.588340792603229,2020-07-22 08:07:07.588,39.15800000000015,60.15671921831968,67.58834079260323,2020-07-22 08:08:07.588,427.588,487.588
65,39.15700000000015,60.600172799029664,7.64796471865582,2020-07-22 08:07:07.647,39.15700000000015,60.600172799029664,67.64796471865581,2020-07-22 08:08:07.647,427.647,487.647
66,39.156000000000155,61.04362637973965,7.707153925574637,2020-07-22 08:07:07.707,39.156000000000155,61.04362637973965,67.70715392557463,2020-07-22 08:08:07.707,427.707,487.707
67,39.15500000000016,61.487079960449634,7.765914706566084,2020-07-22 08:07:07.765,39.15500000000016,61.487079960449634,67.76591470656608,2020-07-22 08:08:07.765,427.765,487.765
68,39.15400000000016,61.93053354115962,7.82425321916331,2020-07-22 08:07:07.824,39.15400000000016,61.93053354115962,67.82425321916331,2020-07-22 08:08:07.824,427.824,487.824
69,39.15300000000016,62.373987121869604,7.882175489098298,2020-07-22 08:07:07.882,39.15300000000016,62.373987121869604,67.8821754890983,2020-07-22 08:08:07.882,427.882,487.882
70,39.152000000000164,62.81744070257959,7.939687414036797,2020-07-22 08:07:07.939,39.152000000000164,62.81744070257959,67.9396874140368,2020-07-22 08:08:07.939,427.939,487.939
71,39.15100000000017,63.26089428328957,7.996794767181889,2020-07-22 08:07:07.996,39.15100000000017,63.26089428328957,67.99679476718188,2020-07-22 08:08:07.996,427.996,487.996
72,39.15000000000017,63.697819810725775,8.053506116626178,2020-07-22 08:07:08.053,39.15000000000017,63.697819810725775,68.05350611662618,2020-07-22 08:08:08.053,428.053,488.053
73,39.14900000000017,64.10644828530654,8.10984226335465,2020-07-22 08:07:08.109,39.14900000000017,64.10644828530654,68.10984226335465,2020-07-22 08:08:08.109,428.109,488.109
74,39.148000000000174,64.51507675988731,8.165820452055597,2020-07-22 08:07:08.165,39.148000000000174,64.51507675988731,68.1658204520556,2020-07-22 08:08:08.165,428.165,488.165
75,39.147000000000176,64.92370523446806,8.22144520291502,2020-07-22 08:07:08.221,39.147000000000176,64.92370523446806,68.22144520291502,2020-07-22 08:08:08.221,428.221,488.221
76,39.14600000000018,65.33233370904883,8.276720951036804,2020-07-22 08:07:08.276,39.14600000000018,65.33233370904883,68.27672095103681,2020-07-22 08:08:08.276,428.276,488.276
77,39.14500000000018,65.74096218362959,8.331652048564697,2020-07-22 08:07:08.331,39.14500000000018,65.74096218362959,68.33165204856469,2020-07-22 08:08:08.331,428.331,488.331
78,39.14400000000018,66.14959065821036,8.386242766738555,2020-07-22 08:07:08.386,39.14400000000018,66.14959065821036,68.38624276673855,2020-07-22 08:08:08.386,428.386,488.386
79,39.143000000000185,66.55821913279111,8.440497297887266,2020-07-22 08:07:08.440,39.143000000000185,66.55821913279111,68.44049729788726,2020-07-22 08:08:08.440,428.44,488.44
80,39.14200000000019,66.96684760737188,8.494419757360694,2020-07-22 08:07:08.494,39.14200000000019,66.96684760737188,68.49441975736069,2020-07-22 08:08:08.494,428.494,488.494
81,39.14100000000019,67.37245132348858,8.54801539212494,2020-07-22 08:07:08.548,39.14100000000019,67.37245132348858,68.54801539212494,2020-07-22 08:08:08.548,428.548,488.548
82,39.14000000000019,67.74859099390893,8.60130094910777,2020-07-22 08:07:08.601,39.14000000000019,67.74859099390893,68.60130094910777,2020-07-22 08:08:08.601,428.601,488.601
83,39.139000000000195,68.1247306643293,8.654291484056886,2020-07-22 08:07:08.654,39.139000000000195,68.1247306643293,68.65429148405688,2020-07-22 08:08:08.654,428.654,488.654
84,39.1380000000002,68.50087033474966,8.706990245836032,2020-07-22 08:07:08.706,39.1380000000002,68.50087033474966,68.70699024583604,2020-07-22 08:08:08.706,428.706,488.706
85,39.1370000000002,68.87701000517002,8.759400429936761,2020-07-22 08:07:08.759,39.1370000000002,68.87701000517002,68.75940042993676,2020-07-22 08:08:08.759,428.759,488.759
86,39.1360000000002,69.25314967559038,8.811525179641123,2020-07-22 08:07:08.811,39.1360000000002,69.25314967559038,68.81152517964112,2020-07-22 08:08:08.811,428.811,488.811
87,39.135000000000204,69.62928934601074,8.86336758715287,2020-07-22 08:07:08.863,39.135000000000204,69.62928934601074,68.86336758715287,2020-07-22 08:08:08.863,428.863,488.863
88,39.134000000000206,70.0054290164311,8.914930694698192,2020-07-22 08:07:08.914,39.134000000000206,70.0054290164311,68.9149306946982,2020-07-22 08:08:08.914,428.914,488.914
89,39.13300000000021,70.38156868685147,8.966217495596954,2020-07-22 08:07:08.966,39.13300000000021,70.38156868685147,68.96621749559695,2020-07-22 08:08:08.966,428.966,488.966
90,39.13200000000021,70.75770835727182,9.017230935305394,2020-07-22 08:07:09.017,39.13200000000021,70.75770835727182,69.01723093530539,2020-07-22 08:08:09.017,429.017,489.017
91,39.13100000000021,71.1200108650344,9.067978861332465,2020-07-22 08:07:09.067,39.13100000000021,71.1200108650344,69.06797886133246,2020-07-22 08:08:09.067,429.067,489.067
92,39.130000000000216,71.46790193515066,9.11847402504296,2020-07-22 08:07:09.118,39.130000000000216,71.46790193515066,69.11847402504296,2020-07-22 08:08:09.118,429.118,489.118
93,39.12900000000022,71.81579300526694,9.168723985465723,2020-07-22 08:07:09.168,39.12900000000022,71.81579300526694,69.16872398546572,2020-07-22 08:08:09.168,429.168,489.168
94,39.12800000000022,72.1636840753832,9.218731112495016,2020-07-22 08:07:09.218,39.12800000000022,72.1636840753832,69.21873111249502,2020-07-22 08:08:09.218,429.218,489.218
95,39.12700000000022,72.51157514549948,9.268497741832729,2020-07-22 08:07:09.268,39.12700000000022,72.51157514549948,69.26849774183273,2020-07-22 08:08:09.268,429.268,489.268
96,39.126000000000225,72.85946621561574,9.318026175642993,2020-07-22 08:07:09.318,39.126000000000225,72.85946621561574,69.318026175643,2020-07-22 08:08:09.318,429.318,489.318
97,39.12500000000023,73.20735728573202,9.367318683191202,2020-07-22 08:07:09.367,39.12500000000023,73.20735728573202,69.3673186831912,2020-07-22 08:08:09.367,429.367,489.367
98,39.12400000000023,73.55524835584828,9.416377501467888,2020-07-22 08:07:09.416,39.12400000000023,73.55524835584828,69.41637750146789,2020-07-22 08:08:09.416,429.416,489.416
99,39.12300000000023,73.90313942596455,9.465204835797874,2020-07-22 08:07:09.465,39.12300000000023,73.90313942596455,69.46520483579788,2020-07-22 08:08:09.465,429.465,489.465
100,39.122000000000234,74.25103049608082,9.513802860435126,2020-07-22 08:07:09.513,39.122000000000234,74.25103049608082,69.51380286043512,2020-07-22 08:08:09.513,429.513,489.513
101,39.12100000000024,74.5892195681129,9.562176872148207,2020-07-22 08:07:09.562,39.12100000000024,74.5892195681129,69.5621768721482,2020-07-22 08:08:09.562,429.562,489.562
102,39.12000000000024,74.91234571276955,9.610336903024512,2020-07-22 08:07:09.610,39.12000000000024,74.91234571276955,69.61033690302452,2020-07-22 08:08:09.610,429.61,489.61
103,39.11900000000024,75.23547185742619,9.658289647969454,2020-07-22 08:07:09.658,39.11900000000024,75.23547185742619,69.65828964796945,2020-07-22 08:08:09.658,429.658,489.658
104,39.118000000000244,75.55859800208283,9.706036883697566,2020-07-22 08:07:09.706,39.118000000000244,75.55859800208283,69.70603688369756,2020-07-22 08:08:09.706,429.706,489.706
105,39.117000000000246,75.88172414673949,9.75358036417767,2020-07-22 08:07:09.753,39.117000000000246,75.88172414673949,69.75358036417767,2020-07-22 08:08:09.753,429.753,489.753
106,39.11600000000025,76.20485029139613,9.800921821019491,2020-07-22 08:07:09.800,39.11600000000025,76.20485029139613,69.80092182101949,2020-07-22 08:08:09.800,429.8,489.8
107,39.11500000000025,76.52797643605277,9.848062963852076,2020-07-22 08:07:09.848,39.11500000000025,76.52797643605277,69.84806296385207,2020-07-22 08:08:09.848,429.848,489.848
108,39.11400000000025,76.85110258070942,9.89500548069426,2020-07-22 08:07:09.895,39.11400000000025,76.85110258070942,69.89500548069427,2020-07-22 08:08:09.895,429.895,489.895
109,39.113000000000255,77.17422872536606,9.941751038317348,2020-07-22 08:07:09.941,39.113000000000255,77.17422872536606,69.94175103831735,2020-07-22 08:08:09.941,429.941,489.941
110,39.11200000000026,77.4973548700227,9.988301282600215,2020-07-22 08:07:09.988,39.11200000000026,77.4973548700227,69.98830128260022,2020-07-22 08:08:09.988,429.988,489.988
111,39.11100000000026,77.82048101467936,10.034657838877036,2020-07-22 08:07:10.034,39.11100000000026,77.82048101467936,70.03465783887704,2020-07-22 08:08:10.034,430.034,490.034
112,39.11000000000026,78.12584211545442,10.080827571227667,2020-07-22 08:07:10.080,39.11000000000026,78.12584211545442,70.08082757122767,2020-07-22 08:08:10.080,430.08,490.08
113,39.109000000000265,78.42709919145187,10.12681840308223,2020-07-22 08:07:10.126,39.109000000000265,78.42709919145187,70.12681840308223,2020-07-22 08:08:10.126,430.126,490.126
114,39.10800000000027,78.72835626744934,10.172632911900642,2020-07-22 08:07:10.172,39.10800000000027,78.72835626744934,70.17263291190065,2020-07-22 08:08:10.172,430.172,490.172
115,39.10700000000027,79.0296133434468,10.218272444519766,2020-07-22 08:07:10.218,39.10700000000027,79.0296133434468,70.21827244451977,2020-07-22 08:08:10.218,430.218,490.218
116,39.10600000000027,79.33087041944425,10.263738332403536,2020-07-22 08:07:10.263,39.10600000000027,79.33087041944425,70.26373833240353,2020-07-22 08:08:10.263,430.263,490.263
117,39.105000000000274,79.63212749544171,10.309031891876026,2020-07-22 08:07:10.309,39.105000000000274,79.63212749544171,70.30903189187603,2020-07-22 08:08:10.309,430.309,490.309
118,39.104000000000276,79.93338457143916,10.35415442435012,2020-07-22 08:07:10.354,39.104000000000276,79.93338457143916,70.35415442435013,2020-07-22 08:08:10.354,430.354,490.354
119,39.10300000000028,80.23464164743663,10.399107216551881,2020-07-22 08:07:10.399,39.10300000000028,80.23464164743663,70.39910721655188,2020-07-22 08:08:10.399,430.399,490.399
120,39.10200000000028,80.53589872343409,10.443891540740715,2020-07-22 08:07:10.443,39.10200000000028,80.53589872343409,70.44389154074071,2020-07-22 08:08:10.443,430.443,490.443
121,39.10100000000028,80.83715579943154,10.488508654925432,2020-07-22 08:07:10.488,39.10100000000028,80.83715579943154,70.48850865492543,2020-07-22 08:08:10.488,430.488,490.488
122,39.100000000000286,81.138412875429,10.532959803076276,2020-07-22 08:07:10.532,39.100000000000286,81.138412875429,70.53295980307628,2020-07-22 08:08:10.532,430.532,490.532
123,39.09900000000029,81.4248127791927,10.577250262809649,2020-07-22 08:07:10.577,39.09900000000029,81.4248127791927,70.57725026280966,2020-07-22 08:08:10.577,430.577,490.577
124,39.09800000000029,81.70663306925336,10.62138644981232,2020-07-22 08:07:10.621,39.09800000000029,81.70663306925336,70.62138644981232,2020-07-22 08:08:10.621,430.621,490.621
125,39.09700000000029,81.988453359314,10.665370665570226,2020-07-22 08:07:10.665,39.09700000000029,81.988453359314,70.66537066557022,2020-07-22 08:08:10.665,430.665,490.665
126,39.096000000000295,82.27027364937464,10.709203953037518,2020-07-22 08:07:10.709,39.096000000000295,82.27027364937464,70.70920395303752,2020-07-22 08:08:10.709,430.709,490.709
127,39.0950000000003,82.55209393943528,10.752887344468622,2020-07-22 08:07:10.752,39.0950000000003,82.55209393943528,70.75288734446862,2020-07-22 08:08:10.752,430.752,490.752
128,39.0940000000003,82.83391422949593,10.7964218615641,2020-07-22 08:07:10.796,39.0940000000003,82.83391422949593,70.7964218615641,2020-07-22 08:08:10.796,430.796,490.796
129,39.0930000000003,83.11573451955657,10.839808515614035,2020-07-22 08:07:10.839,39.0930000000003,83.11573451955657,70.83980851561404,2020-07-22 08:08:10.839,430.839,490.839
130,39.092000000000304,83.39755480961722,10.883048307638981,2020-07-22 08:07:10.883,39.092000000000304,83.39755480961722,70.88304830763899,2020-07-22 08:08:10.883,430.883,490.883
131,39.09100000000031,83.67937509967787,10.926142228528551,2020-07-22 08:07:10.926,39.09100000000031,83.67937509967787,70.92614222852855,2020-07-22 08:08:10.926,430.926,490.926
132,39.09000000000031,83.9611953897385,10.969091259177656,2020-07-22 08:07:10.969,39.09000000000031,83.9611953897385,70.96909125917766,2020-07-22 08:08:10.969,430.969,490.969
133,39.08900000000031,84.24301567979916,11.011896370620477,2020-07-22 08:07:11.011,39.08900000000031,84.24301567979916,71.01189637062048,2020-07-22 08:08:11.011,431.011,491.011
134,39.088000000000314,84.52031580560038,11.05455966682713,2020-07-22 08:07:11.054,39.088000000000314,84.52031580560038,71.05455966682713,2020-07-22 08:08:11.054,431.054,491.054
135,39.087000000000316,84.78476114885467,11.097086448241487,2020-07-22 08:07:11.097,39.087000000000316,84.78476114885467,71.09708644824148,2020-07-22 08:08:11.097,431.097,491.097
136,39.08600000000032,85.04920649210895,11.13948079431956,2020-07-22 08:07:11.139,39.08600000000032,85.04920649210895,71.13948079431955,2020-07-22 08:08:11.139,431.139,491.139
137,39.08500000000032,85.31365183536323,11.181743527351095,2020-07-22 08:07:11.181,39.08500000000032,85.31365183536323,71.1817435273511,2020-07-22 08:08:11.181,431.181,491.181
138,39.08400000000032,85.57809717861753,11.22387546199116,2020-07-22 08:07:11.223,39.08400000000032,85.57809717861753,71.22387546199116,2020-07-22 08:08:11.223,431.223,491.223
139,39.083000000000325,85.8425425218718,11.265877405354358,2020-07-22 08:07:11.265,39.083000000000325,85.8425425218718,71.26587740535436,2020-07-22 08:08:11.265,431.265,491.265
140,39.08200000000033,86.10698786512609,11.307750157107611,2020-07-22 08:07:11.307,39.08200000000033,86.10698786512609,71.3077501571076,2020-07-22 08:08:11.307,431.307,491.307
141,39.08100000000033,86.37143320838038,11.349494509561502,2020-07-22 08:07:11.349,39.08100000000033,86.37143320838038,71.34949450956151,2020-07-22 08:08:11.349,431.349,491.349
142,39.08000000000033,86.63587855163466,11.391111247760236,2020-07-22 08:07:11.391,39.08000000000033,86.63587855163466,71.39111124776024,2020-07-22 08:08:11.391,431.391,491.391
143,39.079000000000335,86.90032389488896,11.432601149570218,2020-07-22 08:07:11.432,39.079000000000335,86.90032389488896,71.43260114957022,2020-07-22 08:08:11.432,431.432,491.432
144,39.07800000000034,87.16476923814324,11.473964985767292,2020-07-22 08:07:11.473,39.07800000000034,87.16476923814324,71.4739649857673,2020-07-22 08:08:11.473,431.473,491.473
145,39.07700000000034,87.42921458139752,11.515203520122663,2020-07-22 08:07:11.515,39.07700000000034,87.42921458139752,71.51520352012267,2020-07-22 08:08:11.515,431.515,491.515
146,39.07600000000034,87.68879900189036,11.556318650728908,2020-07-22 08:07:11.556,39.07600000000034,87.68879900189036,71.55631865072891,2020-07-22 08:08:11.556,431.556,491.556
147,39.075000000000344,87.93763170956727,11.597314758039273,2020-07-22 08:07:11.597,39.075000000000344,87.93763170956727,71.59731475803927,2020-07-22 08:08:11.597,431.597,491.597
148,39.074000000000346,88.1864644172442,11.63819502461449,2020-07-22 08:07:11.638,39.074000000000346,88.1864644172442,71.63819502461449,2020-07-22 08:08:11.638,431.638,491.638
149,39.07300000000035,88.43529712492112,11.67896010326118,2020-07-22 08:07:11.678,39.07300000000035,88.43529712492112,71.67896010326118,2020-07-22 08:08:11.678,431.678,491.678
150,39.07200000000035,88.68412983259805,11.719610641283245,2020-07-22 08:07:11.719,39.07200000000035,88.68412983259805,71.71961064128324,2020-07-22 08:08:11.719,431.719,491.719
151,39.07100000000035,88.93296254027496,11.76014728054355,2020-07-22 08:07:11.760,39.07100000000035,88.93296254027496,71.76014728054355,2020-07-22 08:08:11.760,431.76,491.76
152,39.070000000000356,89.18179524795188,11.80057065752472,2020-07-22 08:07:11.800,39.070000000000356,89.18179524795188,71.80057065752472,2020-07-22 08:08:11.800,431.8,491.8
153,39.06900000000036,89.43062795562881,11.840881403389114,2020-07-22 08:07:11.840,39.06900000000036,89.43062795562881,71.84088140338912,2020-07-22 08:08:11.840,431.84,491.84
154,39.06800000000036,89.67946066330572,11.881080144037954,2020-07-22 08:07:11.881,39.06800000000036,89.67946066330572,71.88108014403795,2020-07-22 08:08:11.881,431.881,491.881
155,39.06700000000036,89.92829337098264,11.92116750016963,2020-07-22 08:07:11.921,39.06700000000036,89.92829337098264,71.92116750016963,2020-07-22 08:08:11.921,431.921,491.921
156,39.066000000000365,90.17712607865957,11.961144087337216,2020-07-22 08:07:11.961,39.066000000000365,90.17712607865957,71.96114408733722,2020-07-22 08:08:11.961,431.961,491.961
